% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
540	1	3	6	0	0	28	2196	0	1	1	0
548	1	3	6	0	0	28	2196	0	1	1	0
554	1	2	1	0	0	28	185	0	1	1	0
554	1	4	4	0	0	22	1287	0	1	1	0
563	1	5	2	0	0	28	2196	0	1	1	0
569	1	3	6	0	0	28	2196	0	1	1	0
574	1	1	3	0	0	28	2196	0	1	1	0
575	1	5	2	0	0	28	2196	0	1	1	0
577	1	4	4	0	0	18	967	0	1	1	0
578	1	1	3	0	0	28	2196	0	1	1	0
581	1	1	3	0	0	28	2196	0	1	1	0
587	1	4	4	0	0	20	1191	0	1	1	0
594	1	3	6	0	0	28	2196	0	1	1	0
597	1	4	4	0	0	20	1191	0	1	1	0
598	1	5	2	0	0	28	2196	0	1	1	0
604	1	2	1	0	0	28	2196	0	1	1	0
606	1	1	3	0	0	24	1620	0	1	1	0
608	1	4	4	0	0	18	967	0	1	1	0
615	1	3	6	0	0	28	2196	0	1	1	0
616	1	1	3	0	0	28	2196	0	1	1	0
626	1	2	1	0	0	28	2196	0	1	1	0
627	1	3	6	0	0	28	2196	0	1	1	0
629	1	4	4	0	0	20	1191	0	1	1	0
630	1	5	2	0	0	28	2196	0	1	1	0
639	1	1	3	0	0	14	775	0	1	1	0
647	1	1	3	0	0	28	2196	0	1	1	0
649	1	2	1	0	0	28	2196	0	1	1	0
651	1	3	6	0	0	28	373	0	1	1	0
651	1	4	4	0	0	22	1143	0	1	1	0
661	1	1	3	0	0	28	2196	0	1	1	0
664	1	4	4	0	0	14	775	0	1	1	0
666	1	2	1	0	0	28	2196	0	1	1	0
667	1	5	2	0	0	28	2196	0	1	1	0
677	1	5	2	0	0	28	2196	0	1	1	0
679	1	2	1	0	0	28	2196	0	1	1	0
680	1	4	4	0	0	12	597	0	1	1	0
687	1	2	1	0	0	28	2196	0	1	1	0
696	1	2	1	0	0	28	2196	0	1	1	0
702	1	5	2	0	0	28	2196	0	1	1	0
703	1	2	1	0	0	28	2196	0	1	1	0
705	1	3	6	0	0	28	2196	0	1	1	0
706	1	1	3	0	0	28	2196	0	1	1	0
711	1	4	4	0	0	12	597	0	1	1	0
715	1	1	3	0	0	28	2196	0	1	1	0
721	1	4	4	0	0	12	597	0	1	1	0
722	1	3	6	0	0	28	2196	0	1	1	0
726	1	1	3	0	0	28	2196	0	1	1	0
737	1	3	6	0	0	28	2196	0	1	1	0
740	1	2	1	0	0	28	2196	0	1	1	0
750	1	5	2	0	0	28	2196	0	1	1	0
753	1	4	4	0	0	10	469	0	1	1	0
761	1	2	1	0	0	28	2196	0	1	1	0
764	1	1	3	0	0	18	967	0	1	1	0
772	1	4	4	0	0	4	217	0	1	1	0
773	1	5	2	0	0	28	2196	0	1	1	0
774	1	2	1	0	0	28	2196	0	1	1	0
777	1	4	4	0	0	6	309	0	1	1	0
779	1	3	6	0	0	28	2196	0	1	1	0
780	1	1	3	0	0	28	2196	0	1	1	0
784	1	2	1	0	0	28	2196	0	1	1	0
786	1	1	3	0	0	28	2196	0	1	1	0
796	1	4	4	0	0	6	309	0	1	1	0
803	1	1	3	0	0	20	1191	0	1	1	0
808	1	2	1	0	0	28	2196	0	1	1	0
819	1	3	6	0	0	28	2196	0	1	1	0
821	1	4	4	0	0	10	469	0	1	1	0
822	1	2	1	0	0	28	2196	0	1	1	0
826	1	2	1	0	0	28	2196	0	1	1	0
832	1	4	4	0	0	10	469	0	1	1	0
835	1	2	1	0	0	28	2196	0	1	1	0
836	1	5	2	0	0	28	2196	0	1	1	0
839	1	4	4	0	0	12	597	0	1	1	0
842	1	1	3	0	0	28	2196	0	1	1	0
852	1	5	2	0	0	28	2196	0	1	1	0
867	1	1	3	0	0	28	2196	0	1	1	0
878	1	4	4	0	0	20	999	0	1	1	0
878	1	5	2	0	0	28	373	0	1	1	0
882	1	2	1	0	0	28	2196	0	1	1	0
890	1	3	6	0	0	28	2196	0	1	1	0
894	1	1	3	0	0	28	2196	0	1	1	0
898	1	3	6	0	0	28	2196	0	1	1	0
904	1	4	4	0	0	20	1191	0	1	1	0
909	1	3	6	0	0	28	2196	0	1	1	0
913	1	1	3	0	0	28	2196	0	1	1	0
918	1	2	1	0	0	28	2196	0	1	1	0
927	1	4	4	0	0	20	1191	0	1	1	0
928	1	3	6	0	0	28	2196	0	1	1	0
929	1	1	3	0	0	28	2196	0	1	1	0
932	1	5	2	0	0	28	2196	0	1	1	0
933	1	3	6	0	0	28	2196	0	1	1	0
950	1	1	3	0	0	28	2052	0	1	1	0
950	1	3	6	0	0	28	185	0	1	1	0
952	1	5	2	0	0	28	2196	0	1	1	0
955	1	2	1	0	0	28	2196	0	1	1	0
961	1	5	2	0	0	28	2196	0	1	1	0
970	1	1	3	0	0	28	2196	0	1	1	0
973	1	3	6	0	0	28	2196	0	1	1	0
974	1	2	1	0	0	28	2196	0	1	1	0
978	1	2	1	0	0	28	2196	0	1	1	0
982	1	5	2	0	0	28	2196	0	1	1	0
986	1	3	6	0	0	28	2196	0	1	1	0
994	1	4	4	0	0	14	775	0	1	1	0
996	1	2	1	0	0	28	2196	0	1	1	0
1000	1	3	6	0	0	28	2196	0	1	1	0
1001	1	1	3	0	0	22	1383	0	1	1	0
1006	1	2	1	0	0	28	2196	0	1	1	0
1009	1	1	3	0	0	18	967	0	1	1	0
1010	1	5	2	0	0	28	2196	0	1	1	0
1015	1	3	6	0	0	28	2196	0	1	1	0
1016	1	2	1	0	0	28	2196	0	1	1	0
1018	1	4	4	0	0	18	967	0	1	1	0
1020	1	2	1	0	0	28	2196	0	1	1	0
1025	1	5	2	0	0	28	2196	0	1	1	0
1037	1	2	1	0	0	28	2196	0	1	1	0
1045	1	1	3	0	0	28	2196	0	1	1	0
1046	1	5	2	0	0	28	2196	0	1	1	0
1048	1	2	1	0	0	28	2196	0	1	1	0
1054	1	3	6	0	0	28	2196	0	1	1	0
1062	1	5	2	0	0	28	2196	0	1	1	0
1070	1	2	1	0	0	28	2196	0	1	1	0
1074	1	1	3	0	0	28	2196	0	1	1	0
1078	1	3	6	0	0	28	2196	0	1	1	0
1080	1	5	2	0	0	28	2196	0	1	1	0
1081	1	2	1	0	0	28	2196	0	1	1	0
1090	1	2	1	0	0	28	2196	0	1	1	0
1118	1	2	1	0	0	28	2196	0	1	1	0
1119	1	3	6	0	0	28	2196	0	1	1	0
1124	1	2	1	0	0	28	2196	0	1	1	0
1125	1	1	3	0	0	28	2196	0	1	1	0
1135	1	1	3	0	0	28	2196	0	1	1	0
1138	1	4	4	0	0	16	903	0	1	1	0
1143	1	4	4	0	0	14	775	0	1	1	0
1144	1	3	6	0	0	28	2196	0	1	1	0
1145	1	2	1	0	0	28	2196	0	1	1	0
1155	1	3	6	0	0	28	2196	0	1	1	0
1159	1	4	4	0	0	14	775	0	1	1	0
1160	1	5	2	0	0	28	2196	0	1	1	0
1173	1	1	3	0	0	28	2196	0	1	1	0
1179	1	1	3	0	0	28	2196	0	1	1	0
1184	1	3	6	0	0	28	2196	0	1	1	0
1185	1	4	4	0	0	14	775	0	1	1	0
1186	1	2	1	0	0	28	2196	0	1	1	0
1193	1	4	4	0	0	6	309	0	1	1	0
1201	1	4	4	0	0	22	1031	0	1	1	0
1201	1	5	2	0	0	28	549	0	1	1	0
1202	1	2	1	0	0	28	2196	0	1	1	0
1203	1	2	1	0	0	28	2196	0	1	1	0
1212	1	2	1	0	0	28	2196	0	1	1	0
1216	1	1	3	0	0	28	2196	0	1	1	0
1217	1	5	2	0	0	28	2196	0	1	1	0
1224	1	3	6	0	0	28	2196	0	1	1	0
1225	1	1	3	0	0	28	2196	0	1	1	0
1229	1	4	4	0	0	18	967	0	1	1	0
1231	1	2	1	0	0	18	967	0	1	1	0
1247	1	4	4	0	0	26	1836	0	1	1	0
1249	1	3	6	0	0	28	2196	0	1	1	0
1260	1	5	2	0	0	28	2196	0	1	1	0
1261	1	1	3	0	0	24	1620	0	1	1	0
1271	1	5	2	0	0	28	2196	0	1	1	0
1273	1	2	1	0	0	24	1620	0	1	1	0
1283	1	1	3	0	0	28	2196	0	1	1	0
1287	1	5	2	0	0	28	2196	0	1	1	0
1299	1	5	2	0	0	28	2196	0	1	1	0
1301	1	4	4	0	0	14	775	0	1	1	0
1307	1	1	3	0	0	24	1620	0	1	1	0
1311	1	4	4	0	0	6	309	0	1	1	0
1315	1	1	3	0	0	28	2196	0	1	1	0
1317	1	5	2	0	0	28	2196	0	1	1	0
1320	1	1	3	0	0	28	2196	0	1	1	0
1322	1	5	2	0	0	28	2196	0	1	1	0
1346	1	4	4	0	0	22	1383	0	1	1	0
1350	1	5	2	0	0	28	2196	0	1	1	0
1357	1	1	3	0	0	24	1620	0	1	1	0
1360	1	3	6	0	0	28	2196	0	1	1	0
1366	1	3	6	0	0	28	2196	0	1	1	0
1367	1	5	2	0	0	28	2196	0	1	1	0
1369	1	1	3	0	0	28	2196	0	1	1	0
1370	1	2	1	0	0	28	2196	0	1	1	0
1371	1	4	4	0	0	22	1383	0	1	1	0
1375	1	2	1	0	0	28	2196	0	1	1	0
1377	1	4	4	0	0	24	1620	0	1	1	0
1384	1	5	2	0	0	28	2196	0	1	1	0
1387	1	4	4	0	0	24	1620	0	1	1	0
1391	1	2	1	0	0	28	2196	0	1	1	0
1397	1	2	1	0	0	28	2196	0	1	1	0
1399	1	3	6	0	0	28	2196	0	1	1	0
1403	1	1	3	0	0	28	185	0	1	1	0
1403	1	4	4	0	0	26	1692	0	1	1	0
1415	1	5	2	0	0	28	2196	0	1	1	0
1421	1	2	1	0	0	28	2196	0	1	1	0
1422	1	3	6	0	0	28	2196	0	1	1	0
1423	1	4	4	0	0	22	1383	0	1	1	0
1428	1	5	2	0	0	28	2196	0	1	1	0
1432	1	3	6	0	0	28	2196	0	1	1	0
1436	1	5	2	0	0	28	2196	0	1	1	0
1445	1	2	1	0	0	28	2196	0	1	1	0
1447	1	4	4	0	0	14	775	0	1	1	0
1458	1	1	3	0	0	24	1620	0	1	1	0
1459	1	5	2	0	0	28	2196	0	1	1	0
1461	1	2	1	0	0	28	2196	0	1	1	0
1464	1	5	2	0	0	28	2196	0	1	1	0
1467	1	1	3	0	0	24	1620	0	1	1	0
1474	1	5	2	0	0	28	2196	0	1	1	0
1475	1	4	4	0	0	24	1620	0	1	1	0
1483	1	1	3	0	0	20	1191	0	1	1	0
1494	1	3	6	0	0	28	2196	0	1	1	0
1495	1	1	3	0	0	24	1620	0	1	1	0
1500	1	5	2	0	0	28	2196	0	1	1	0
1508	1	3	6	0	0	28	2196	0	1	1	0
1515	1	1	3	0	0	28	2196	0	1	1	0
1518	1	5	2	0	0	28	2196	0	1	1	0
1519	1	2	1	0	0	28	2196	0	1	1	0
1521	1	3	6	0	0	28	2196	0	1	1	0
1531	1	3	6	0	0	28	2196	0	1	1	0
1536	1	3	6	0	0	28	2196	0	1	1	0
1546	1	1	3	0	0	24	1620	0	1	1	0
1550	1	2	1	0	0	28	2196	0	1	1	0
1552	1	3	6	0	0	28	2196	0	1	1	0
1555	1	4	4	0	0	22	1383	0	1	1	0
1556	1	5	2	0	0	28	2196	0	1	1	0
1562	1	5	2	0	0	28	2196	0	1	1	0
1572	1	5	2	0	0	28	2196	0	1	1	0
1577	1	1	3	0	0	28	2196	0	1	1	0
1579	1	3	6	0	0	28	2196	0	1	1	0
1583	1	4	4	0	0	6	309	0	1	1	0
1590	1	2	1	0	0	28	2196	0	1	1	0
1595	1	2	1	0	0	28	2196	0	1	1	0
1599	1	3	6	0	0	28	2196	0	1	1	0
1600	1	1	3	0	0	26	1836	0	1	1	0
1605	1	2	1	0	0	28	2196	0	1	1	0
1608	1	5	2	0	0	28	2196	0	1	1	0
1610	1	4	4	0	0	18	967	0	1	1	0
1613	1	5	2	0	0	28	2196	0	1	1	0
1627	1	1	3	0	0	28	2052	0	1	1	0
1627	1	2	1	0	0	28	185	0	1	1	0
1634	1	5	2	0	0	28	2196	0	1	1	0
1640	1	3	6	0	0	28	2196	0	1	1	0
1643	1	5	2	0	0	28	2196	0	1	1	0
1646	1	5	2	0	0	28	2196	0	1	1	0
1650	1	3	6	0	0	28	2196	0	1	1	0
1652	1	4	4	0	0	14	775	0	1	1	0
1657	1	1	3	0	0	28	2196	0	1	1	0
1662	1	3	6	0	0	28	2196	0	1	1	0
1666	1	4	4	0	0	24	1620	0	1	1	0
1667	1	2	1	0	0	28	2196	0	1	1	0
1669	1	1	3	0	0	28	2196	0	1	1	0
1674	1	2	1	0	0	26	1836	0	1	1	0
1675	1	3	6	0	0	28	2196	0	1	1	0
1676	1	5	2	0	0	28	2196	0	1	1	0
1695	1	1	3	0	0	28	2196	0	1	1	0
1696	1	2	1	0	0	28	2196	0	1	1	0
1700	1	5	2	0	0	28	2196	0	1	1	0
1704	1	3	6	0	0	28	2196	0	1	1	0
1706	1	2	1	0	0	28	2196	0	1	1	0
1709	1	2	1	0	0	28	2196	0	1	1	0
1715	1	4	4	0	0	20	1191	0	1	1	0
1716	1	2	1	0	0	28	2196	0	1	1	0
1720	1	2	1	0	0	28	2196	0	1	1	0
1726	1	5	2	0	0	28	2196	0	1	1	0
1734	1	4	4	0	0	22	1383	0	1	1	0
1735	1	3	6	0	0	28	2196	0	1	1	0
1738	1	1	3	0	0	28	2196	0	1	1	0
1739	1	3	6	0	0	28	2196	0	1	1	0
1746	1	1	3	0	0	22	1383	0	1	1	0
1753	1	5	2	0	0	28	2196	0	1	1	0
1758	1	2	1	0	0	28	2196	0	1	1	0
1759	1	5	2	0	0	28	2196	0	1	1	0
1767	1	1	3	0	0	20	1191	0	1	1	0
1770	1	3	6	0	0	28	2196	0	1	1	0
1771	1	2	1	0	0	28	2196	0	1	1	0
1781	1	1	3	0	0	28	2196	0	1	1	0
1791	1	5	2	0	0	28	2196	0	1	1	0
1792	1	3	6	0	0	28	2196	0	1	1	0
1797	1	1	3	0	0	28	2196	0	1	1	0
1798	1	4	4	0	0	14	775	0	1	1	0
1799	1	5	2	0	0	28	2196	0	1	1	0
1807	1	3	6	0	0	28	2196	0	1	1	0
1808	1	4	4	0	0	20	1191	0	1	1	0
1824	1	3	6	0	0	28	2196	0	1	1	0
1826	1	4	4	0	0	18	967	0	1	1	0
1836	1	3	6	0	0	28	2196	0	1	1	0
1846	1	1	3	0	0	28	2052	0	1	1	0
1846	1	3	6	0	0	28	185	0	1	1	0
1847	1	2	1	0	0	28	2196	0	1	1	0
1850	1	2	1	0	0	28	2196	0	1	1	0
1860	1	5	2	0	0	28	2196	0	1	1	0
1870	1	1	3	0	0	28	2196	0	1	1	0
1873	1	4	4	0	0	20	1191	0	1	1	0
1876	1	5	2	0	0	28	2196	0	1	1	0
1880	1	2	1	0	0	28	2196	0	1	1	0
1885	1	4	4	0	0	22	1383	0	1	1	0
1888	1	5	2	0	0	28	2196	0	1	1	0
1891	1	2	1	0	0	28	2196	0	1	1	0
1895	1	1	3	0	0	28	2196	0	1	1	0
1905	1	3	6	0	0	28	2196	0	1	1	0
1910	1	4	4	0	0	20	1191	0	1	1	0
1911	1	1	3	0	0	28	2196	0	1	1	0
1916	1	5	2	0	0	28	2196	0	1	1	0
1925	1	4	4	0	0	18	967	0	1	1	0
1926	1	5	2	0	0	28	2196	0	1	1	0
1927	1	2	1	0	0	28	2196	0	1	1	0
1944	1	4	4	0	0	20	1191	0	1	1	0
1946	1	4	4	0	0	20	1191	0	1	1	0
1955	1	1	3	0	0	28	1287	0	1	1	0
1955	1	4	4	0	0	28	935	0	1	1	0
1960	1	5	2	0	0	28	2196	0	1	1	0
1964	1	3	6	0	0	28	2196	0	1	1	0
1971	1	5	2	0	0	28	2196	0	1	1	0
1973	1	2	1	0	0	28	2196	0	1	1	0
1975	1	4	4	0	0	18	967	0	1	1	0
1977	1	5	2	0	0	28	2196	0	1	1	0
1986	1	5	2	0	0	28	2196	0	1	1	0
1987	1	3	6	0	0	28	2196	0	1	1	0
1996	1	3	6	0	0	28	2196	0	1	1	0
1998	1	1	3	0	0	24	1620	0	1	1	0
2006	1	3	6	0	0	28	2196	0	1	1	0
2011	1	5	2	0	0	28	2196	0	1	1	0
2013	1	3	6	0	0	28	2196	0	1	1	0
2014	1	5	2	0	0	28	2196	0	1	1	0
2026	1	3	6	0	0	28	2196	0	1	1	0
2038	1	2	1	0	0	28	2196	0	1	1	0
2044	1	2	1	0	0	28	2196	0	1	1	0
2046	1	1	3	0	0	20	1191	0	1	1	0
2048	1	5	2	0	0	28	2196	0	1	1	0
2053	1	3	6	0	0	28	2196	0	1	1	0
2061	1	4	4	0	0	18	967	0	1	1	0
2062	1	5	2	0	0	28	2196	0	1	1	0
2068	1	1	3	0	0	28	2196	0	1	1	0
2081	1	1	3	0	0	28	2196	0	1	1	0
2082	1	2	1	0	0	28	2196	0	1	1	0
2083	1	4	4	0	0	14	775	0	1	1	0
2085	1	3	6	0	0	28	2196	0	1	1	0
2086	1	5	2	0	0	28	2196	0	1	1	0
2088	1	1	3	0	0	22	1383	0	1	1	0
2090	1	4	4	0	0	18	967	0	1	1	0
2092	1	5	2	0	0	28	2196	0	1	1	0
2096	1	1	3	0	0	28	2196	0	1	1	0
2105	1	4	4	0	0	22	1383	0	1	1	0
2106	1	2	1	0	0	28	2196	0	1	1	0
2107	1	5	2	0	0	28	2196	0	1	1	0
2108	1	4	4	0	0	22	1383	0	1	1	0
2109	1	3	6	0	0	28	2196	0	1	1	0
2119	1	1	3	0	0	28	2196	0	1	1	0
2123	1	3	6	0	0	28	2196	0	1	1	0
2129	1	1	3	0	0	28	2196	0	1	1	0
2135	1	2	1	0	0	28	2196	0	1	1	0
2137	1	5	2	0	0	28	2196	0	1	1	0
2139	1	4	4	0	0	24	1620	0	1	1	0
2141	1	3	6	0	0	28	2196	0	1	1	0
2159	1	3	6	0	0	28	2196	0	1	1	0
2161	1	1	3	0	0	28	2196	0	1	1	0
2167	1	2	1	0	0	28	2196	0	1	1	0
2168	1	1	3	0	0	28	2196	0	1	1	0
2178	1	5	2	0	0	28	2196	0	1	1	0
2179	1	4	4	0	0	22	1383	0	1	1	0
2191	1	2	1	0	0	28	2196	0	1	1	0
2201	1	2	1	0	0	28	2196	0	1	1	0
2204	1	4	4	0	0	24	1620	0	1	1	0
2205	1	5	2	0	0	28	2196	0	1	1	0
2206	1	2	1	0	0	28	2196	0	1	1	0
2210	1	1	3	0	0	28	2196	0	1	1	0
2218	1	1	3	0	0	26	1836	0	1	1	0
2223	1	5	2	0	0	28	2196	0	1	1	0
2225	1	3	6	0	0	28	2196	0	1	1	0
2229	1	2	1	0	0	28	2196	0	1	1	0
2233	1	4	4	0	0	12	597	0	1	1	0
2238	1	1	3	0	0	28	2196	0	1	1	0
2243	1	3	6	0	0	28	2196	0	1	1	0
2246	1	1	3	0	0	28	2196	0	1	1	0
2251	1	5	2	0	0	28	2196	0	1	1	0
2254	1	3	6	0	0	28	2196	0	1	1	0
2255	1	1	3	0	0	24	1620	0	1	1	0
2267	1	4	4	0	0	22	1383	0	1	1	0
2269	1	1	3	0	0	14	775	0	1	1	0
2272	1	2	1	0	0	28	2196	0	1	1	0
2278	1	5	2	0	0	28	2196	0	1	1	0
2283	1	1	3	0	0	28	2196	0	1	1	0
2284	1	5	2	0	0	28	2196	0	1	1	0
2285	1	3	6	0	0	28	2196	0	1	1	0
2290	1	1	3	0	0	28	2196	0	1	1	0
2296	1	2	1	0	0	28	2196	0	1	1	0
2301	1	4	4	0	0	20	1191	0	1	1	0
2315	1	1	3	0	0	28	2196	0	1	1	0
2323	1	3	6	0	0	28	2196	0	1	1	0
2331	1	1	3	0	0	28	2196	0	1	1	0
2333	1	2	1	0	0	28	2196	0	1	1	0
2340	1	5	2	0	0	28	2196	0	1	1	0
2341	1	4	4	0	0	18	967	0	1	1	0
2352	1	4	4	0	0	24	1620	0	1	1	0
2356	1	5	2	0	0	28	2196	0	1	1	0
2364	1	3	6	0	0	28	2196	0	1	1	0
2365	1	5	2	0	0	28	2196	0	1	1	0
2366	1	1	3	0	0	28	2196	0	1	1	0
2374	1	4	4	0	0	22	1383	0	1	1	0
2381	1	2	1	0	0	28	2196	0	1	1	0
2387	1	4	4	0	0	20	1191	0	1	1	0
2389	1	5	2	0	0	28	2196	0	1	1	0
2394	1	3	6	0	0	28	2196	0	1	1	0
2395	1	2	1	0	0	28	2196	0	1	1	0
2400	1	2	1	0	0	28	2196	0	1	1	0
2409	1	5	2	0	0	28	2196	0	1	1	0
2415	1	3	6	0	0	28	2196	0	1	1	0
2421	1	1	3	0	0	28	2196	0	1	1	0
2422	1	2	1	0	0	28	2196	0	1	1	0
2424	1	3	6	0	0	28	2196	0	1	1	0
2432	1	4	4	0	0	6	309	0	1	1	0
2445	1	3	6	0	0	28	2196	0	1	1	0
2449	1	2	1	0	0	28	2196	0	1	1	0
2456	1	4	4	0	0	22	1383	0	1	1	0
2457	1	2	1	0	0	28	2196	0	1	1	0
2459	1	1	3	0	0	26	1836	0	1	1	0
2460	1	4	4	0	0	20	1191	0	1	1	0
2467	1	2	1	0	0	28	2196	0	1	1	0
2468	1	5	2	0	0	28	2196	0	1	1	0
2475	1	1	3	0	0	28	2196	0	1	1	0
2482	1	4	4	0	0	14	775	0	1	1	0
2486	1	1	3	0	0	28	2196	0	1	1	0
2489	1	2	1	0	0	28	2196	0	1	1	0
2493	1	5	2	0	0	28	2196	0	1	1	0
2495	1	2	1	0	0	28	185	0	1	1	0
2495	1	4	4	0	0	22	1287	0	1	1	0
2504	1	4	4	0	0	18	967	0	1	1	0
2505	1	5	2	0	0	28	2196	0	1	1	0
2509	1	3	6	0	0	28	2196	0	1	1	0
2516	1	5	2	0	0	28	2196	0	1	1	0
2525	1	2	1	0	0	28	2196	0	1	1	0
2526	1	3	6	0	0	28	2196	0	1	1	0
2530	1	4	4	0	0	18	967	0	1	1	0
2540	1	1	3	0	0	28	2196	0	1	1	0
2543	1	4	4	0	0	4	217	0	1	1	0
2548	1	5	2	0	0	28	2196	0	1	1	0
2549	1	2	1	0	0	28	2196	0	1	1	0
2552	1	3	6	0	0	28	2196	0	1	1	0
2559	1	4	4	0	0	20	1191	0	1	1	0
2560	1	3	6	0	0	28	2196	0	1	1	0
